Time_off,ID_off,Time_on,ID_on
45.00029,-2.07272e-10,45.00061,-7.62858e-10
45.20034,-2.10094e-10,45.20061,-7.64026e-10
45.40034,-2.14207e-10,45.40061,-7.6895e-10
45.60029,-2.15173e-10,45.60061,-7.68143e-10
45.80029,-2.13588e-10,45.80061,-7.60488e-10
46.00029,-2.0948e-10,46.00061,-7.62478e-10
46.20029,-2.16616e-10,46.20066,-7.64781e-10
46.40029,-2.14084e-10,46.40061,-7.63708e-10
46.60029,-2.09799e-10,46.60061,-7.60688e-10
46.80029,-2.08062e-10,46.80061,-7.62694e-10
47.00029,-2.08983e-10,47.00061,-7.63461e-10
47.20034,-2.14157e-10,47.20061,-7.62401e-10
47.40029,-2.09489e-10,47.40061,-7.58168e-10
47.60029,-2.08435e-10,47.60061,-7.63359e-10
47.80034,-2.05768e-10,47.80066,-7.60844e-10
48.00029,-2.09941e-10,48.00066,-7.61978e-10
48.20029,-2.06877e-10,48.20061,-7.59147e-10
48.40034,-2.13207e-10,48.40061,-7.61014e-10
48.60029,-2.10184e-10,48.60061,-7.63219e-10
48.80029,-2.14694e-10,48.80061,-7.6654e-10
49.00029,-2.1129e-10,49.00066,-7.6325e-10
49.20034,-2.07638e-10,49.20061,-7.61524e-10
49.40034,-2.18811e-10,49.40066,-7.55862e-10
49.60029,-2.15842e-10,49.60061,-7.63906e-10
49.80029,-2.1696e-10,49.80061,-7.64719e-10
50.00029,-2.1782e-10,50.00061,-7.65362e-10
50.20034,-2.1019e-10,50.20061,-7.6349e-10
50.40034,-2.06977e-10,50.40066,-7.66474e-10
50.60029,-2.12184e-10,50.60061,-7.69532e-10
50.80034,-2.10978e-10,50.80061,-7.68954e-10
51.00034,-2.0817e-10,51.00061,-7.67689e-10
51.20029,-2.08228e-10,51.20061,-7.67647e-10
51.40034,-2.12495e-10,51.40061,-7.64088e-10
51.60029,-2.0398e-10,51.60061,-7.6475e-10
51.80034,-2.06175e-10,51.80061,-7.70839e-10
52.00029,-2.08303e-10,52.00061,-7.67642e-10
52.20029,-2.0755e-10,52.20061,-7.67216e-10
52.40034,-2.07593e-10,52.40061,-7.67754e-10
52.60034,-2.06599e-10,52.60061,-7.65564e-10
52.80034,-2.10129e-10,52.80061,-7.67456e-10
53.00029,-2.08348e-10,53.00066,-7.61677e-10
53.20029,-2.04304e-10,53.20061,-7.61892e-10
53.40034,-2.13887e-10,53.40061,-7.60617e-10
53.60029,-2.12455e-10,53.60061,-7.62548e-10
53.80029,-2.12319e-10,53.80061,-7.67296e-10
54.00029,-2.14307e-10,54.00066,-7.64761e-10
54.20034,-2.12367e-10,54.20061,-7.57265e-10
54.40034,-2.14298e-10,54.40061,-7.66858e-10
54.60029,-2.10095e-10,54.60061,-7.63178e-10
54.80029,-2.10678e-10,54.80061,-7.61311e-10
55.00034,-2.15347e-10,55.00061,-7.6376e-10
55.20029,-2.12588e-10,55.20061,-7.61991e-10
55.40029,-2.08112e-10,55.40061,-7.58255e-10
55.60029,-2.07584e-10,55.60061,-7.63867e-10
55.80034,-2.10046e-10,55.80061,-7.61141e-10
56.00029,-2.11425e-10,56.00062,-7.61325e-10
56.20029,-2.12693e-10,56.20061,-7.62027e-10
56.40029,-2.15519e-10,56.40061,-7.6164e-10
56.60029,-2.15012e-10,56.60061,-7.64904e-10
56.80029,-2.13732e-10,56.80066,-7.66526e-10
57.00034,-2.11939e-10,57.00061,-7.71422e-10
57.20029,-2.13902e-10,57.20061,-7.65234e-10
57.40029,-2.12623e-10,57.40061,-7.66138e-10
57.60029,-2.10194e-10,57.60061,-7.65377e-10
57.80029,-2.17678e-10,57.80061,-7.65446e-10
58.00029,-2.12286e-10,58.00061,-7.68984e-10
58.20029,-2.06494e-10,58.20061,-7.68475e-10
58.40029,-2.12166e-10,58.40066,-7.69921e-10
58.60029,-2.16204e-10,58.60061,-7.64267e-10
